time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2608.5,1,0,1.43173,10.6525,21.3836,0.511066,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.08917,4889,0.0260319,4889,0.0313107,4889,1.03142,4889,0,0,0.0004945,4888,0.0295871,357,0.0028719,611,0.0143764,4888,0.0019512,4888,0.0071083,4888,0,0,0.0001021,3,0.0031936,4888,0.0145137,4888,0.049669,4888,0.0020254,4888,0.0015448,4888,0.366704,4888,0,0,0.341893,4888,0.0160796,4888,2036337,4888
2708.5,1,0,1.00221,8.7224,20.1175,0.490689,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.14058,5089,0.0261973,5089,0.0325472,5089,1.08141,5089,0,0,0.000514,5088,0.0308377,371,0.0029777,636,0.0149633,5088,0.0020355,5088,0.0074118,5088,0,0,0.0001021,3,0.0033231,5088,0.0147243,5088,0.0516734,5088,0.0021064,5088,0.0015678,5088,0.39049,5088,0,0,0.364468,5088,0.0167462,5088,2173737,5088
2808.5,1,0,0.701548,7.11823,18.8175,0.527241,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.19152,5289,0.0263481,5289,0.0338634,5289,1.13087,5289,0,0,0.0005335,5288,0.0320102,385,0.0030895,661,0.0155343,5288,0.0021161,5288,0.0077058,5288,0,0,0.0001021,3,0.0034478,5288,0.0149106,5288,0.0536798,5288,0.0021902,5288,0.0015929,5288,0.413743,5288,0,0,0.386493,5288,0.0174073,5288,2311137,5288
2908.5,1,0,0.491084,5.7928,17.5151,0.509014,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.2423,5489,0.0265083,5489,0.0355057,5489,1.17983,5489,0,0,0.0005537,5488,0.033125,399,0.0031935,686,0.0160963,5488,0.0021953,5488,0.0079965,5488,0,0,0.0001021,3,0.0035676,5488,0.0151916,5488,0.0556223,5488,0.0022708,5488,0.001614,5488,0.43681,5488,0,0,0.408375,5488,0.0180522,5488,2448540,5488
3008.5,1,1,0.643758,4.76299,16.2399,0.503127,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.29285,5689,0.0266736,5689,0.036749,5689,1.22895,5689,0,0,0.0005737,5688,0.0341087,413,0.003295,711,0.0166592,5688,0.0022763,5688,0.0082893,5688,0,0,0.0001021,3,0.003692,5688,0.015435,5688,0.0576016,5688,0.0023495,5688,0.0016358,5688,0.46012,5688,0,0,0.430481,5688,0.0187118,5688,2585943,5688
3108.5,1,0,0.450631,3.90052,15.0059,0.488101,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.34316,5889,0.0268327,5889,0.0379214,5889,1.27791,5889,0,0,0.0005943,5888,0.035277,427,0.0033972,736,0.0172298,5888,0.0023548,5888,0.0085824,5888,0,0,0.0001021,3,0.0038158,5888,0.015723,5888,0.0595462,5888,0.0024308,5888,0.0016582,5888,0.483265,5888,0,0,0.45243,5888,0.0193719,5888,2723346,5888
3208.5,1,0,0.315442,3.18351,13.8237,0.602015,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.39625,6089,0.0269942,6089,0.0394103,6089,1.32934,6089,0,0,0.0006155,6088,0.0369657,445,0.0034987,761,0.0178138,6088,0.0024417,6088,0.0088821,6088,0,0,0.0001021,3,0.0039432,6088,0.0162279,6088,0.0615643,6088,0.0025131,6088,0.0016798,6088,0.507187,6088,0,0,0.475124,6088,0.0200446,6088,2860752,6088
3308.5,1,2,0.820809,2.71097,12.7124,0.48291,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.4469,6289,0.0271584,6289,0.0406651,6289,1.37855,6289,0,0,0.0006365,6288,0.0381181,459,0.0035949,786,0.0183799,6288,0.0025247,6288,0.0091776,6288,0,0,0.0001021,3,0.0040688,6288,0.0164301,6288,0.0636185,6288,0.0026007,6288,0.0017007,6288,0.530669,6288,0,0,0.497335,6288,0.0207721,6288,2998152,6288
3408.5,1,0,0.574566,2.28369,11.6695,0.486958,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.49728,6489,0.0273161,6489,0.0419063,6489,1.42751,6489,0,0,0.0006574,6488,0.0392548,474,0.0036979,811,0.0189497,6488,0.0026033,6488,0.0094741,6488,0,0,0.0001021,3,0.0041928,6488,0.0166306,6488,0.0655974,6488,0.0026848,6488,0.0017292,6488,0.554019,6488,0,0,0.519349,6488,0.0215677,6488,3135552,6488
3508.5,1,0,0.402196,1.90739,10.6933,0.519581,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.5474,6689,0.0274705,6689,0.0430877,6689,1.47628,6689,0,0,0.0006781,6688,0.0403229,488,0.0037966,836,0.0195139,6688,0.0026819,6688,0.0097673,6688,0,0,0.0001021,3,0.0043175,6688,0.0167969,6688,0.0676197,6688,0.0027694,6688,0.0017497,6688,0.577134,6688,0,0,0.541259,6688,0.0222161,6688,3272952,6688
3608.5,1,4,1.48154,1.82222,9.80621,0.497329,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.60043,6889,0.027642,6889,0.0443704,6889,1.52783,6889,0,0,0.0007108,6888,0.042534,512,0.0039017,861,0.0200926,6888,0.0027635,6888,0.0101207,6888,0,0,0.0001021,3,0.0044474,6888,0.0174983,6888,0.0696073,6888,0.0028528,6888,0.0017719,6888,0.60085,6888,0,0,0.56379,6888,0.0228823,6888,3410361,6888
3708.5,1,2,1.63708,1.78519,9.00411,0.553417,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.65139,7089,0.0277997,7089,0.045621,7089,1.57736,7089,0,0,0.0007315,7088,0.0436575,525,0.0040129,886,0.0206728,7088,0.0028446,7088,0.0104173,7088,0,0,0.0001021,3,0.0045741,7088,0.0176626,7088,0.0716086,7088,0.0029344,7088,0.0017939,7088,0.624281,7088,0,0,0.58599,7088,0.0235394,7088,3547761,7088
3808.5,1,0,1.14595,1.65734,8.26943,0.524042,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.70322,7289,0.0279714,7289,0.0470655,7289,1.62756,7289,0,0,0.0007527,7288,0.0450769,541,0.0041235,911,0.021257,7288,0.0029266,7288,0.0107209,7288,0,0,0.0001021,3,0.0046962,7288,0.0178951,7288,0.0736946,7288,0.0030152,7288,0.0018159,7288,0.647964,7288,0,0,0.608403,7288,0.0242434,7288,3685161,7288
3908.5,1,1,1.10217,1.54631,7.59712,0.598654,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.75484,7489,0.0281354,7489,0.0483997,7489,1.67762,7489,0,0,0.0007788,7488,0.0462831,555,0.0042268,936,0.02183,7488,0.0030081,7488,0.0110231,7488,0,0,0.0001021,3,0.0048321,7488,0.0182298,7488,0.0757011,7488,0.0031294,7488,0.0018486,7488,0.671558,7488,0,0,0.630788,7488,0.0249019,7488,3821994,7488
4008.5,1,0,0.771517,1.39135,6.97654,0.531643,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.8089,7689,0.0283061,7689,0.0497854,7689,1.73011,7689,0,0,0.0008014,7688,0.0495148,575,0.0043386,961,0.0224174,7688,0.0030936,7688,0.0113809,7688,0,0,0.0001021,3,0.0049605,7688,0.0188871,7688,0.0777035,7688,0.0032151,7688,0.0020184,7688,0.6946,7688,0,0,0.652651,7688,0.0255571,7688,3955377,7688
4108.5,1,0,0.540062,1.22109,6.401,0.502869,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.86108,7889,0.0284702,7889,0.0511502,7889,1.78074,7889,0,0,0.0008216,7888,0.0509615,591,0.0044442,986,0.0229994,7888,0.0031769,7888,0.011676,7888,0,0,0.0001021,3,0.0050903,7888,0.0192387,7888,0.0796905,7888,0.0032939,7888,0.0020417,7888,0.71819,7888,0,0,0.675038,7888,0.0262205,7888,4092780,7888
4208.5,1,1,0.678043,1.11248,5.87215,0.501231,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.91144,8089,0.0286293,8089,0.0525209,8089,1.82955,8089,0,0,0.000842,8088,0.052071,605,0.0045491,1011,0.0235652,8088,0.0032549,8088,0.0119705,8088,0,0,0.0001021,3,0.0052171,8088,0.0194776,8088,0.0816463,8088,0.0033968,8088,0.00207,8088,0.74121,8088,0,0,0.696863,8088,0.0268666,8088,4230183,8088
4308.5,1,0,0.47463,0.984912,5.38342,0.55618,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,1.96232,8289,0.0287989,8289,0.0538221,8289,1.87894,8289,0,0,0.0008617,8288,0.0533009,621,0.0046512,1036,0.0241307,8288,0.0033346,8288,0.0122645,8288,0,0,0.0001021,3,0.0053414,8288,0.0197647,8288,0.0836594,8288,0.0034788,8288,0.0020922,8288,0.764574,8288,0,0,0.719028,8288,0.0275251,8288,4367589,8288
4408.5,1,0,0.332241,0.854378,4.93052,0.507018,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.01285,8489,0.0289573,8489,0.0550661,8489,1.92805,8489,0,0,0.0008834,8488,0.0544864,636,0.0047576,1061,0.0247035,8488,0.003418,8488,0.0125619,8488,0,0,0.0001021,3,0.0054914,8488,0.0198994,8488,0.0856362,8488,0.0035602,8488,0.0021141,8488,0.787644,8488,0,0,0.740893,8488,0.0281913,8488,4504989,8488
4508.5,1,0,0.232569,0.730016,4.51047,0.51693,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.06555,8689,0.0292008,8689,0.056489,8689,1.97907,8689,0,0,0.0009045,8688,0.0555875,649,0.004866,1086,0.0253566,8688,0.0035014,8688,0.0128581,8688,0,0,0.0001021,3,0.0056174,8688,0.0201529,8688,0.0876993,8688,0.0036486,8688,0.0021368,8688,0.811736,8688,0,0,0.763705,8688,0.0288746,8688,4642392,8688
4608.5,1,0,0.162798,0.616573,4.12108,0.564154,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.11741,8889,0.0293594,8889,0.0580625,8889,2.02917,8889,0,0,0.0009244,8888,0.0565771,662,0.0049668,1111,0.0259561,8888,0.0035823,8888,0.0132395,8888,0,0,0.0001021,3,0.0057403,8888,0.0203723,8888,0.089716,8888,0.0037337,8888,0.0021588,8888,0.835105,8888,0,0,0.785833,8888,0.0295539,8888,4779795,8888
4708.5,1,1,0.413959,0.57605,3.76657,0.515093,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.16897,9089,0.0295205,9089,0.0594532,9089,2.07916,9089,0,0,0.0009445,9088,0.0576819,675,0.0050812,1136,0.0265405,9088,0.0036673,9088,0.013543,9088,0,0,0.0001021,3,0.0058657,9088,0.0205489,9088,0.0917373,9088,0.0038179,9088,0.0021812,9088,0.858945,9088,0,0,0.808455,9088,0.0302279,9088,4917195,9088
4808.5,1,0,0.289771,0.518794,3.4418,0.505431,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.22024,9289,0.0296775,9289,0.0608907,9289,2.12882,9289,0,0,0.000965,9288,0.0591048,690,0.0051939,1161,0.0271271,9288,0.0037485,9288,0.0138457,9288,0,0,0.0001021,3,0.0059899,9288,0.0207458,9288,0.0937714,9288,0.0039038,9288,0.0022031,9288,0.882333,9288,0,0,0.830612,9288,0.0309045,9288,5054595,9288
4908.5,1,0,0.20284,0.455603,3.14318,0.518331,0,0,0,0,0,0,0,0,2556,0,0,317,0,0,0,0,0,2.27033,9489,0.02984,9489,0.0621811,9489,2.17744,9489,0,0,0.0009849,9488,0.0602826,704,0.0052994,1186,0.027702,9488,0.0038302,9488,0.0141355,9488,0,0,0.0001021,3,0.0061137,9488,0.0208776,9488,0.0957885,9488,0.0039853,9488,0.0022248,9488,0.905273,9488,0,0,0.852359,9488,0.0315658,9488,5191995,9488
