time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2840.5,1,0,0.338928,2.14175,10.7421,0.429653,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.07296,5498,0.0255928,5498,0.0336856,5498,1.01325,5498,0,0,0.0005827,5306,0.0196098,379,0.0030074,664,0.0154121,5306,0.0022088,5306,0.0071764,4957,0.0001155,2,0,0,0.0036225,5304,0.0082001,5306,0.051277,5306,0.0023433,5306,0.0009181,5306,0.349723,5306,0,0,0.325614,5306,0.0155622,4957,1933629,5306
2940.5,1,0,0.23725,1.76085,9.84394,0.408964,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.11337,5698,0.0257648,5698,0.034681,5698,1.05248,5698,0,0,0.0006027,5506,0.0204444,396,0.0031109,689,0.015993,5506,0.0022951,5506,0.0074782,5157,0.0001155,2,0,0,0.003753,5504,0.0085054,5506,0.0532111,5506,0.0024253,5506,0.0009386,5506,0.36406,5506,0,0,0.33899,5506,0.0161822,5157,2014635,5506
3040.5,1,0,0.166075,1.44189,9.00374,0.409401,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.15416,5898,0.0259272,5898,0.0357526,5898,1.09202,5898,0,0,0.0006244,5706,0.0211332,409,0.0032222,714,0.0165816,5706,0.0023792,5706,0.0077732,5357,0.0001155,2,0,0,0.0038854,5704,0.0087138,5706,0.0551796,5706,0.0025068,5706,0.000962,5706,0.378554,5706,0,0,0.352511,5706,0.0168129,5357,2095638,5706
3140.5,1,0,0.116252,1.17676,8.22104,0.398802,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.19506,6098,0.0260989,6098,0.0368404,6098,1.13165,6098,0,0,0.0006458,5906,0.0218714,423,0.0033345,739,0.0171797,5906,0.0024649,5906,0.0080704,5557,0.0001155,2,0,0,0.0040199,5904,0.0089754,5906,0.0572058,5906,0.0025927,5906,0.0009829,5906,0.393197,5906,0,0,0.366157,5906,0.0174566,5557,2176644,5906
3240.5,1,4,1.28138,1.19769,7.5187,0.397194,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.23704,6298,0.026267,6298,0.0379876,6298,1.17229,6298,0,0,0.0006658,6106,0.0229241,440,0.0034315,764,0.0177678,6106,0.0025498,6106,0.0083658,5757,0.0001155,2,0,0,0.0041533,6104,0.0093359,6106,0.0591349,6106,0.0026766,6106,0.0010025,6106,0.407805,6106,0,0,0.379789,6106,0.0180825,5757,2257650,6106
3340.5,1,0,0.896964,1.13754,6.88059,0.393182,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.27836,6498,0.0264283,6498,0.039075,6498,1.21234,6498,0,0,0.0006887,6306,0.0237845,456,0.0035337,789,0.0183525,6306,0.0026336,6306,0.0086632,5957,0.0001155,2,0,0,0.0042847,6304,0.0095296,6306,0.0611369,6306,0.0027608,6306,0.0010228,6306,0.422318,6306,0,0,0.393313,6306,0.0187181,5957,2338650,6306
3440.5,1,1,0.927875,1.09561,6.30209,0.446955,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.32145,6698,0.0266047,6698,0.0402174,6698,1.2541,6698,0,0,0.0007106,6506,0.0247246,473,0.0036441,814,0.0189762,6506,0.0027194,6506,0.0089739,6157,0.0001155,2,0,0,0.0044284,6504,0.0098392,6506,0.0631514,6506,0.002843,6506,0.0010436,6506,0.437492,6506,0,0,0.407504,6506,0.019357,6157,2419653,6506
3540.5,1,2,1.24951,1.12639,5.78452,0.411817,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.3641,6898,0.0267833,6898,0.0413375,6898,1.29543,6898,0,0,0.0007333,6706,0.025489,488,0.0037565,839,0.0196042,6706,0.0028105,6706,0.0092911,6357,0.0001155,2,0,0,0.004567,6704,0.0100234,6706,0.0652822,6706,0.0029337,6706,0.0010655,6706,0.452921,6706,0,0,0.421873,6706,0.0200464,6357,2500653,6706
3640.5,1,3,1.77466,1.25604,5.33167,0.394018,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.4043,7098,0.0269474,7098,0.0423358,7098,1.33446,7098,0,0,0.0007546,6906,0.0262592,503,0.0038646,864,0.0201963,6906,0.0028957,6906,0.0095904,6557,0.0001155,2,0,0,0.0046999,6904,0.0102254,6906,0.0672756,6906,0.0030159,6906,0.0010853,6906,0.467476,6906,0,0,0.435441,6906,0.0206813,6557,2581653,6906
3740.5,1,0,1.24226,1.25329,4.92383,0.354542,0,0,0,0,0,0,0,0,2078,0,0,317,0,0,0,0,0,1.4425,7298,0.0271105,7298,0.0434991,7298,1.37131,7298,0,0,0.0007763,7106,0.0268495,518,0.0039698,889,0.0207855,7106,0.0029796,7106,0.0098968,6757,0.0001155,2,0,0,0.0048297,7104,0.0104651,7106,0.0692573,7106,0.0030979,7106,0.001114,7106,0.478819,7106,0,0,0.445874,7106,0.0213065,6757,2644548,7106
